11;OF 1721 C/AR EURO 5;8;DIRECAO  HIDRAULICA;0048011;26563;26563
11;OF 1721 C/AR EURO 5;8;DIRECAO  HIDRAULICA;0048012;91450;7752
11;OF 1721 C/AR EURO 5;8;DIRECAO  HIDRAULICA;0048015;53441;37852
11;OF 1721 C/AR EURO 5;8;DIRECAO  HIDRAULICA;0048022;101550;37443
11;OF 1721 C/AR EURO 5;8;DIRECAO  HIDRAULICA;0048024;34542;3857
11;OF 1721 C/AR EURO 5;8;DIRECAO  HIDRAULICA;0048027;193234;27246
11;OF 1721 C/AR EURO 5;8;DIRECAO  HIDRAULICA;0048029;2466;2466
11;OF 1721 C/AR EURO 5;8;DIRECAO  HIDRAULICA;0048036;71853;4200
11;OF 1721 C/AR EURO 5;8;DIRECAO  HIDRAULICA;0048039;100538;25909
11;OF 1721 C/AR EURO 5;8;DIRECAO  HIDRAULICA;0048040;131151;10087
11;OF 1721 C/AR EURO 5;8;DIRECAO  HIDRAULICA;0048041;101721;25621
11;OF 1721 C/AR EURO 5;8;DIRECAO  HIDRAULICA;0048043;270352;2902
11;OF 1721 C/AR EURO 5;8;DIRECAO  HIDRAULICA;0048045;19509;12893
